Longitude,Latitude,RSSI,Speed,Altitude,Handover
73.88238461538461,15.41,-78.9553238244137,2.3762273913834804,-13.858126504899303,0
73.88376923076923,15.392,-69.7827731464606,4.502617076205214,-12.547437028711025,1
73.88376923076923,15.393384615384615,-62.9650526429347,2.2604568860702074,6.8881858851251145,0
73.88376923076923,15.39476923076923,-52.255809611224,2.5871285138252897,-23.735225269004683,0
73.88376923076923,15.396153846153846,-49.7666600987293,2.5793631280264244,-4.467120905397135,0
73.88376923076923,15.397538461538462,-61.20566150903,4.566442030706471,-12.556350188549613,0
73.88376923076923,15.398923076923076,-68.6251334207053,3.0094562181698303,-15.749779091467733,0
73.88376923076923,15.400307692307692,-73.7243686690673,2.7371489239612248,-0.7410338939952048,0
73.88376923076923,15.401692307692308,-70.6932365922959,2.346600654003753,-9.668058001059487,1
73.88376923076923,15.403076923076922,-66.7986474371892,2.138549930117438,9.010808967452022,0
73.88376923076923,15.404461538461538,-64.6087451406712,3.7935815109804603,-5.119008745977087,0
73.88376923076923,15.405846153846154,-66.1359839082106,3.8090533474027084,6.6095420886548695,0
73.88376923076923,15.407230769230768,-69.8894552139466,3.9498745938473276,-4.015172647193879,0
73.88376923076923,15.408615384615384,-73.7882702959132,4.712020979309352,-6.966592711142184,0
73.88376923076923,15.41,-77.2176768596223,3.327528838001539,-14.832156948734259,0
73.88515384615384,15.392,-69.5648387394232,4.381030803265516,-17.991981434673324,1
73.88515384615384,15.393384615384615,-62.422344216071,1.7756443603899217,-1.4243208853730387,0
73.88515384615384,15.39476923076923,-49.7666600987293,2.759638755107416,-10.979841069643033,0
73.88515384615384,15.396153846153846,-46.0530204065897,4.481521113102492,-20.678067384162368,0
73.88515384615384,15.397538461538462,-60.5160975489752,4.25716408256417,-13.753870782391845,0
73.88515384615384,15.398923076923076,-68.3709910983394,2.87298510879262,-22.103091534066873,0
73.88515384615384,15.400307692307692,-72.6956525327985,1.8063750419307536,-16.465159658637823,1
73.88515384615384,15.401692307692308,-67.4084507136643,4.351382374100639,-12.437906709494806,0
73.88515384615384,15.403076923076922,-60.1465097059213,4.886590028928621,5.413042889037957,0
73.88515384615384,15.404461538461538,-53.2505834201107,4.9592537224503745,-15.329926764632932,0
73.88515384615384,15.405846153846154,-58.4585988158583,2.4921000947854184,-3.398649548110644,0
73.88515384615384,15.407230769230768,-66.1359839082106,1.6983746038182321,-23.02588786436528,0
73.88515384615384,15.408615384615384,-71.7597845112632,4.473120826152068,-15.378243221854323,0
73.88515384615384,15.41,-75.9855623510949,3.95555210412045,-11.344833722368783,0
73.88653846153846,15.392,-71.3333095011648,3.673368407563344,-1.825330248801503,1
73.88653846153846,15.393384615384615,-66.3071091717902,3.580046009985803,-3.81415020045419,0
73.88653846153846,15.39476923076923,-61.20566150903,2.1111295975747804,2.4061946993123513,0
73.88653846153846,15.396153846153846,-60.5160975489752,4.51380286056963,-9.010460912992006,0
73.88653846153846,15.397538461538462,-65.2177388041978,1.5120842337003584,-6.7923556036377875,0
73.88653846153846,15.398923076923076,-70.4016264269713,1.9115607359149678,3.8699512463844172,0
73.88653846153846,15.400307692307692,-72.084630790479,1.2091591821053274,-22.162423353634097,1
73.88653846153846,15.401692307692308,-66.1359839082106,4.777280628587864,2.326623817047345,0
73.88653846153846,15.403076923076922,-56.2895370206078,3.8589767111518922,-9.572289511956123,0
73.88653846153846,15.404461538461538,-24.8455440401991,3.9512015860212837,6.971168378467841,0
73.88653846153846,15.405846153846154,-53.2505834201107,1.972323029591021,8.394336739335145,0
73.88653846153846,15.407230769230768,-64.6087451406712,1.1006899142091902,5.615385174051806,0
73.88653846153846,15.408615384615384,-71.0655232182042,1.671265815433391,-16.653959646371455,0
73.88653846153846,15.41,-75.5937235332085,2.724888333730288,9.326911036038645,0
73.88792307692307,15.392,-74.1000078251106,2.618743652086677,-1.4660680225075353,1
73.88792307692307,15.393384615384615,-70.9741364651198,4.440641585917968,-0.4265716034832252,0
73.88792307692307,15.39476923076923,-68.6251334207053,2.94016737873215,-11.783875061703972,0
73.88792307692307,15.396153846153846,-68.3709910983394,4.5245928571491,-17.360364680259234,0
73.88792307692307,15.397538461538462,-70.4016264269713,2.9005431519562777,-12.59547666280805,0
73.88792307692307,15.398923076923076,-73.4632859776145,2.326982806026717,1.6021886885472512,0
73.88792307692307,15.400307692307692,-72.9837837832015,2.8899963010097216,-12.239976409523443,1
73.88792307692307,15.401692307692308,-67.9732075252567,3.0342563901066946,5.620445662124318,0
73.88792307692307,15.403076923076922,-61.5284511868964,3.6459122143029026,9.494211416157981,0
73.88792307692307,15.404461538461538,-56.2895370206078,2.0173107398186194,-24.62203996017845,0
73.88792307692307,15.405846153846154,-60.1465097059213,3.5555080340888705,-23.032173704137943,0
73.88792307692307,15.407230769230768,-66.7986474371893,4.511485812135943,-17.50448734478487,0
73.88792307692307,15.408615384615384,-72.084630790479,3.704331640404645,1.9943549510120988,0
73.88792307692307,15.41,-76.1742027439916,2.5120978374129947,8.102818063951865,0
73.8893076923077,15.392,-77.0117144902406,1.8941302099061015,-21.40812396661862,1
73.8893076923077,15.393384615384615,-75.0199114124264,3.5382062502200142,5.343862304302487,0
73.8893076923077,15.39476923076923,-73.7243686690673,4.534012619803364,-11.33829678889273,0
73.8893076923077,15.396153846153846,-73.5949412114159,4.4048723474552265,1.584998439027796,0
73.8893076923077,15.397538461538462,-74.6877761572594,2.4768089193219,-6.691907119042639,0
73.8893076923077,15.398923076923076,-76.5823660912692,4.647953108633995,-23.572916724169545,0
73.8893076923077,15.400307692307692,-74.9655474291676,4.060481484744483,5.379481775965971,1
73.8893076923077,15.401692307692308,-71.4205280088321,2.8581458578311936,-6.744103209221713,0
73.8893076923077,15.403076923076922,-67.9732075252567,2.044679485951357,0.18481026846626136,0
73.8893076923077,15.404461538461538,-66.1359839082106,1.8874917298165323,1.9922362804127225,0
73.8893076923077,15.405846153846154,-67.4084507136643,1.0674826089890872,-1.5846021104487882,0
73.8893076923077,15.407230769230768,-70.693236592296,3.4699198940317015,6.051358957067194,0
73.8893076923077,15.408615384615384,-73.8831327798219,1.9588032110628788,-17.157281569516407,1
73.8893076923077,15.41,-76.1508755522431,2.2240332409791255,-11.282143561884764,0
73.8906923076923,15.392,-79.724868555847,4.322220063158296,-15.979463210667225,1
73.8906923076923,15.393384615384615,-77.671345628492,1.171697394010895,3.638574077962499,1
73.8906923076923,15.39476923076923,-75.5685541118604,4.0300103228740465,-15.704314782797947,0
73.8906923076923,15.396153846153846,-74.0078132949929,2.5754181805760736,9.736620602000336,0
73.8906923076923,15.397538461538462,-73.4964128386002,1.8046986581578506,0.2763707191533271,0
73.8906923076923,15.398923076923076,-74.2512381416913,3.0345766967373544,-19.49695122089716,0
73.8906923076923,15.400307692307692,-75.9616517963136,3.5219523134721236,-9.99404679091112,0
73.8906923076923,15.401692307692308,-74.9655474291676,4.265497851806732,4.826743162785661,1
73.8906923076923,15.403076923076922,-72.5098983764245,3.1166738890476338,-21.177647086319286,1
73.8906923076923,15.404461538461538,-68.9313784963374,4.8722289951714695,-20.8505189498088,0
73.8906923076923,15.405846153846154,-66.3912572178841,4.329431522456668,-9.598609821769246,0
73.8906923076923,15.407230769230768,-66.7188867536096,1.1350141364757818,-6.915718313285073,0
73.8906923076923,15.408615384615384,-69.619907229592,2.608881606827569,-4.411198336723061,0
73.8906923076923,15.41,-73.2272916674033,4.954968713524757,1.1617690052171668,0
73.89207692307693,15.392,-78.0450877873439,4.521080453131953,-16.270791934575797,1
73.89207692307693,15.393384615384615,-75.0469491933044,2.636416901429163,-3.2875910694584682,0
73.89207692307693,15.39476923076923,-71.8832242033275,4.4036002609517375,6.540910583710126,0
73.89207692307693,15.396153846153846,-69.167841847569,2.9364756108166885,-21.12413015609644,0
73.89207692307693,15.397538461538462,-68.1746848516088,3.1873167451557745,-9.853749236930138,0
73.89207692307693,15.398923076923076,-69.6199072295921,3.2125726448081897,-6.961442146231853,0
73.89207692307693,15.400307692307692,-72.5098983764246,3.5022026866506315,7.900447377786385,0
73.89207692307693,15.401692307692308,-74.2512381416913,4.046792003163681,-22.65609555887751,1
73.89207692307693,15.403076923076922,-69.619907229592,1.8266735225214616,-1.5243099412365169,0
73.89207692307693,15.404461538461538,-63.5934008550119,2.818268150487798,-19.87762380115339,0
73.89207692307693,15.405846153846154,-57.1765118604182,3.7345531150512623,-12.109355185528809,0
73.89207692307693,15.407230769230768,-58.2187992320768,4.64931324185017,6.960382360562136,0
73.89207692307693,15.408615384615384,-64.9193012011696,2.6678807481152162,-2.01528438267356,0
73.89207692307693,15.41,-70.6454004123321,2.84255783633744,-7.418370430193054,0
73.89346153846154,15.392,-76.5158335154027,1.4394418972713847,2.4103566521918047,1
73.89346153846154,15.393384615384615,-72.6588608300892,4.782521199010612,1.9030418459335117,0
73.89346153846154,15.39476923076923,-67.9048515721584,2.2108795464264444,9.93555664270066,0
73.89346153846154,15.396153846153846,-62.5616737559701,2.196389301002579,-9.42000277553203,0
73.89346153846154,15.397538461538462,-59.9547959047327,4.072537191923857,-10.11196635601403,0
73.89346153846154,15.398923076923076,-63.5934008550119,1.3161476254872206,-13.355918444660926,0
73.89346153846154,15.400307692307692,-68.9313784963374,4.799963796692875,2.8389202281143078,0
73.89346153846154,15.401692307692308,-73.4964128386002,3.82106273395913,-14.572749213610203,0
73.89346153846154,15.403076923076922,-68.1746848516088,2.822131869988723,1.847615579555388,1
73.89346153846154,15.404461538461538,-59.9547959047327,2.986012629646136,-21.37999447564748,0
73.89346153846154,15.405846153846154,-41.2148678496805,4.063638212385014,0.5810038184222179,0
73.89346153846154,15.407230769230768,-47.1635147319489,1.8094226579712398,-2.0948386567393875,0
73.89346153846154,15.408615384615384,-61.9884483049077,4.132564478820715,-1.2950319270521469,0
73.89346153846154,15.41,-69.3972137643147,4.645544820458573,-16.86763915602667,0
73.89484615384616,15.392,-75.6687386514156,1.1761392742541732,9.045957091884056,1
73.89484615384616,15.393384615384615,-71.2005881798029,4.0309599676762,0.19843514210090518,0
73.89484615384616,15.39476923076923,-64.9193012011696,3.6912581504028594,-9.650106641801193,0
73.89484615384616,15.396153846153846,-54.5355488538317,2.354768475457526,-20.241368273528053,0
73.89484615384616,15.397538461538462,-41.2148678496805,3.3277134272516404,3.9289822959437934,0
73.89484615384616,15.398923076923076,-57.1765118604183,2.391401028625295,-9.555497235212776,0
73.89484615384616,15.400307692307692,-66.3912572178841,4.028251562622709,-6.768949465837348,0
73.89484615384616,15.401692307692308,-72.2029773531727,1.6070946998571665,-6.202535501172974,0
73.89484615384616,15.403076923076922,-69.167841847569,1.980664714205909,3.268404219887856,1
73.89484615384616,15.404461538461538,-62.5616737559701,1.2016968143100502,-24.140370382400445,0
73.89484615384616,15.405846153846154,-54.5355488538317,1.6448087218546825,-21.608784701136702,0
73.89484615384616,15.407230769230768,-55.9694493033636,3.848761369939303,-14.578380288205667,0
73.89484615384616,15.408615384615384,-64.0613743123105,2.887305076158673,-22.034780624667395,0
73.89484615384616,15.41,-70.2515435169761,1.9009671363652192,5.79609588737226,0
73.89623076923077,15.392,-75.7676279440575,4.67230019390895,-0.5312702956642923,1
73.89623076923077,15.393384615384615,-71.3770430693943,3.6780215060608463,-12.830144843683646,0
73.89623076923077,15.39476923076923,-65.3146853522445,2.0788295737432185,-11.037793464780234,0
73.89623076923077,15.396153846153846,-55.9694493033636,4.964090755859402,-19.810147020536796,0
73.89623076923077,15.397538461538462,-47.1635147319489,4.804032077975322,3.333888656082756,0
73.89623076923077,15.398923076923076,-58.2187992320768,4.208172881625476,5.145402952177417,0
73.89623076923077,15.400307692307692,-66.7188867536096,3.645437548820467,-22.238925604544576,0
73.89623076923077,15.401692307692308,-72.357977190836,1.3772608247589706,-16.841928321877006,0
73.89623076923077,15.403076923076922,-71.8832242033275,4.027336970873442,7.218273945085841,1
73.89623076923077,15.404461538461538,-67.9048515721584,1.248723576558627,-6.412064480510505,0
73.89623076923077,15.405846153846154,-64.9193012011696,3.7421758590072236,-12.53530903261557,0
73.89623076923077,15.407230769230768,-65.3146853522445,3.849458138135474,-23.043590759508064,0
73.89623076923077,15.408615384615384,-68.6873711948868,2.7163767840551927,-0.7539237983332576,0
73.89623076923077,15.41,-72.6588608300892,3.045839294763808,5.080060092319094,0
73.89761538461538,15.392,-76.7785604384393,1.001787762875912,-16.556354416943016,1
73.89761538461538,15.393384615384615,-73.0890949498724,4.26808017558259,-15.254936370953095,0
73.89761538461538,15.39476923076923,-68.6873711948868,1.1293293143704295,-23.48643430516001,0
73.89761538461538,15.396153846153846,-64.0613743123105,2.5391141831160033,-2.031106361151732,0
73.89761538461538,15.397538461538462,-61.9884483049077,4.354656552930312,-9.347324580435316,0
73.89761538461538,15.398923076923076,-64.9193012011696,4.7195821029596505,-21.3623473115927,0
73.89761538461538,15.400307692307692,-69.6199072295921,1.4604796236887752,-10.510228633474778,0
73.89761538461538,15.401692307692308,-73.8831327798219,2.150112490011792,-13.38780560671335,0
73.89761538461538,15.403076923076922,-75.0469491933044,1.9555390557926513,2.9467885435769823,1
73.89761538461538,15.404461538461538,-72.6588608300892,3.7177261883208494,-19.539736183255933,0
73.89761538461538,15.405846153846154,-71.2005881798029,2.8535473767037858,-8.381479617250967,0
73.89761538461538,15.407230769230768,-71.3770430693943,2.9451633767420016,-19.485399658153035,0
73.89761538461538,15.408615384615384,-73.0890949498724,4.257859758913602,-12.42636192904252,0
73.89761538461538,15.41,-75.5685541118604,3.050550262328782,-19.347109087053425,0
73.899,15.392,-78.401415849399,1.3893182458596547,-22.923973297695696,1
73.899,15.393384615384615,-75.5685541118604,2.3736344954757,-21.769971378800857,0
73.899,15.39476923076923,-72.6588608300892,4.1181395786802275,-11.33062301769822,0
73.899,15.396153846153846,-70.2515435169761,4.858283783188231,-7.464993166154155,0
73.899,15.397538461538462,-69.3972137643147,3.1316221697174624,-15.371145525959326,0
73.899,15.398923076923076,-70.6454004123321,1.2029073565490105,-0.21502312743607632,0
73.899,15.400307692307692,-73.2272916674033,1.489851335669262,-21.613685227400662,0
73.899,15.401692307692308,-76.1508755522431,1.1129874895681597,-10.284707250962775,0
73.899,15.403076923076922,-78.0450877873439,4.114575684544122,-16.358731317982727,1
73.899,15.404461538461538,-76.5158335154027,1.709167626095815,-6.6048618605572536,0
73.899,15.405846153846154,-75.6687386514156,3.5685537531251197,-1.6635039400831886,0
73.899,15.407230769230768,-75.7676279440575,2.582618576355509,-19.490825001156097,0
73.899,15.408615384615384,-76.7785604384393,1.168608770150497,-0.9122085224197605,0
73.899,15.41,-78.401415849399,2.8291466629715982,1.7667648744877766,0
73.881021,15.392011,-91.0,2.0,-13.0,0
73.881117,15.392032,-93.0,3.0,-28.0,0
73.881209,15.392053,-91.0,2.0,-24.0,0
73.881311,15.392083,-87.0,2.0,-23.0,0
73.881414,15.392081,-82.0,4.0,-23.0,1
73.881516,15.392105,-85.0,4.0,-20.0,0
73.881604,15.392144,-88.0,3.0,-18.0,0
73.8817,15.392187,-85.0,5.0,-18.0,0
73.881801,15.392196,-81.0,4.0,-16.0,1
73.881801,15.392196,-73.0,4.0,-16.0,1
73.881801,15.392196,-101.0,4.0,-16.0,1
73.881883,15.392252,-82.0,2.0,-16.0,1
73.881883,15.392252,-80.0,2.0,-16.0,0
73.881883,15.392252,-86.0,2.0,-16.0,1
73.881883,15.392252,-79.0,0.0,-16.0,1
73.881801,15.392186,-79.0,11.0,-15.0,0
73.881801,15.392186,-79.0,11.0,-15.0,0
73.881706,15.392162,-79.0,2.0,-18.0,0
73.881613,15.392176,-82.0,2.0,-18.0,0
73.88152,15.392123,-89.0,4.0,-23.0,1
73.881425,15.392088,-85.0,2.0,-24.0,0
73.881333,15.392068,-89.0,4.0,-24.0,1
73.881236,15.392053,-93.0,4.0,-22.0,1
73.88115,15.392017,-95.0,3.0,-22.0,0
73.881046,15.392002,-90.0,4.0,-20.0,1
73.880952,15.392009,-94.0,3.0,-17.0,1
73.880859,15.392018,-107.0,1.0,-19.0,1
73.880761,15.392,-101.0,2.0,-22.0,1
73.880761,15.392,-102.0,2.0,-22.0,0
73.880761,15.392,-100.0,0.0,-22.0,0
73.880667,15.391989,-98.0,3.0,-22.0,0
73.880667,15.391989,-98.0,3.0,-22.0,0
73.880578,15.391959,-88.0,3.0,-22.0,1
73.880503,15.391898,-94.0,5.0,-22.0,1
